"user_id","persona","signup_date"
860,"TargetedShopper",2024-03-17
861,"Explorer",2024-11-24
862,"Explorer",2024-06-20
863,"DealHunter",2025-08-07
864,"DealHunter",2024-09-27
865,"TargetedShopper",2024-11-03
866,"Explorer",2025-10-12
867,"Explorer",2025-03-24
868,"Explorer",2024-01-06
869,"HighIntent",2024-05-26
870,"HighIntent",2025-07-14
871,"Explorer",2025-06-12
872,"TargetedShopper",2024-12-10
873,"Explorer",2025-07-07
874,"DealHunter",2025-02-26
875,"Explorer",2024-10-07
876,"TargetedShopper",2024-08-26
877,"Explorer",2024-07-10
878,"HighIntent",2024-12-22
879,"DealHunter",2025-08-25
880,"TargetedShopper",2024-07-12
881,"DealHunter",2025-09-08
882,"Explorer",2024-03-09
883,"DealHunter",2025-10-15
884,"Explorer",2024-08-26
885,"TargetedShopper",2025-04-24
886,"TargetedShopper",2025-08-09
887,"HighIntent",2024-10-05
888,"TargetedShopper",2024-03-15
889,"Explorer",2025-07-19
890,"TargetedShopper",2024-03-07
891,"Explorer",2025-07-11
892,"TargetedShopper",2024-10-08
893,"TargetedShopper",2024-10-04
894,"DealHunter",2025-01-03
895,"DealHunter",2024-06-09
896,"HighIntent",2024-05-08
897,"DealHunter",2025-06-21
898,"HighIntent",2024-01-22
899,"HighIntent",2025-02-27
900,"TargetedShopper",2024-03-01
901,"Explorer",2024-11-16
902,"Explorer",2024-11-25
903,"TargetedShopper",2024-02-05
904,"DealHunter",2025-03-29
905,"Explorer",2025-10-28
906,"TargetedShopper",2025-01-09
907,"DealHunter",2024-05-19
908,"TargetedShopper",2025-10-06
909,"TargetedShopper",2024-09-18
910,"TargetedShopper",2025-09-05
911,"TargetedShopper",2024-11-24
912,"TargetedShopper",2025-01-07
913,"Explorer",2025-03-25
914,"Explorer",2025-07-02
915,"TargetedShopper",2024-05-06
916,"Explorer",2024-08-07
917,"TargetedShopper",2025-08-16
918,"Explorer",2024-08-04
919,"DealHunter",2025-10-07
920,"TargetedShopper",2025-04-08
921,"TargetedShopper",2025-02-10
922,"TargetedShopper",2024-07-05
923,"Explorer",2024-03-21
924,"Explorer",2025-10-30
925,"Explorer",2024-03-05
926,"DealHunter",2025-03-16
927,"Explorer",2024-04-17
928,"TargetedShopper",2025-05-19
929,"DealHunter",2024-03-17
930,"DealHunter",2024-06-28
931,"HighIntent",2025-07-11
932,"Explorer",2025-01-11
933,"TargetedShopper",2024-08-21
934,"Explorer",2025-07-24
935,"HighIntent",2025-03-31
936,"Explorer",2024-10-01
937,"TargetedShopper",2025-01-01
938,"TargetedShopper",2024-01-10
939,"DealHunter",2024-03-08
940,"TargetedShopper",2025-06-02
941,"HighIntent",2025-04-08
942,"DealHunter",2024-08-02
943,"Explorer",2024-04-25
944,"TargetedShopper",2024-02-04
945,"Explorer",2024-02-07
946,"TargetedShopper",2024-05-21
947,"HighIntent",2024-10-11
948,"Explorer",2025-07-08
949,"Explorer",2025-04-03
950,"DealHunter",2025-07-20
951,"HighIntent",2024-12-28
952,"TargetedShopper",2025-05-21
953,"TargetedShopper",2025-04-03
954,"HighIntent",2025-07-10
955,"DealHunter",2024-05-21
956,"HighIntent",2025-06-07
957,"Explorer",2025-05-22
958,"Explorer",2024-04-12
959,"TargetedShopper",2024-03-10
960,"TargetedShopper",2025-04-14
961,"Explorer",2025-04-11
962,"TargetedShopper",2024-01-25
963,"TargetedShopper",2024-01-06
964,"TargetedShopper",2024-02-09
965,"TargetedShopper",2025-10-16
966,"Explorer",2024-03-25
967,"DealHunter",2025-01-11
968,"TargetedShopper",2024-09-25
969,"DealHunter",2024-06-03
970,"DealHunter",2024-03-03
971,"DealHunter",2025-04-17
972,"TargetedShopper",2025-10-24
973,"Explorer",2024-04-21
974,"HighIntent",2025-06-01
975,"TargetedShopper",2025-10-01
976,"TargetedShopper",2025-05-02
977,"Explorer",2024-05-11
978,"TargetedShopper",2024-11-16
979,"TargetedShopper",2024-02-06
980,"Explorer",2024-11-24
981,"DealHunter",2024-04-17
982,"DealHunter",2025-02-06
983,"Explorer",2024-01-06
984,"Explorer",2024-03-23
985,"TargetedShopper",2024-10-31
986,"HighIntent",2025-03-16
987,"TargetedShopper",2024-03-26
988,"TargetedShopper",2024-02-01
989,"DealHunter",2024-08-08
990,"TargetedShopper",2024-05-03
991,"Explorer",2025-04-28
992,"Explorer",2024-08-13
993,"HighIntent",2024-07-24
994,"TargetedShopper",2025-05-15
995,"Explorer",2025-04-08
996,"DealHunter",2024-05-26
997,"Explorer",2024-02-05
998,"Explorer",2025-06-02
999,"Explorer",2025-01-29
1000,"HighIntent",2024-04-03
1001,"Explorer",2024-05-13
1002,"DealHunter",2024-08-27
1003,"HighIntent",2024-12-16
1004,"DealHunter",2024-10-06
1005,"DealHunter",2024-03-27
1006,"Explorer",2025-08-21
1007,"DealHunter",2025-06-28
1008,"TargetedShopper",2024-06-19
1009,"HighIntent",2025-07-31
1010,"TargetedShopper",2025-02-28
1011,"Explorer",2024-01-02
1012,"TargetedShopper",2025-08-16
1013,"Explorer",2024-06-12
1014,"DealHunter",2024-04-25
1015,"Explorer",2024-06-08
1016,"TargetedShopper",2025-08-05
1017,"Explorer",2025-04-13
1018,"Explorer",2024-04-02
1019,"TargetedShopper",2024-12-26
1020,"Explorer",2025-02-13
1021,"TargetedShopper",2025-02-09
1022,"Explorer",2025-10-30
1023,"Explorer",2024-02-09
1024,"TargetedShopper",2025-04-02
1025,"TargetedShopper",2024-03-18
1026,"TargetedShopper",2024-11-09
1027,"HighIntent",2025-06-16
1028,"TargetedShopper",2024-07-13
1029,"Explorer",2024-06-29
1030,"Explorer",2024-04-09
1031,"Explorer",2025-10-14
1032,"HighIntent",2024-06-09
1033,"TargetedShopper",2024-01-26
1034,"HighIntent",2025-05-05
1035,"DealHunter",2025-06-21
1036,"HighIntent",2024-07-27
1037,"Explorer",2025-04-07
1038,"Explorer",2025-04-20
1039,"DealHunter",2024-08-20
1040,"Explorer",2024-06-27
1041,"Explorer",2025-03-28
1042,"DealHunter",2025-10-04
1043,"TargetedShopper",2024-07-26
1044,"Explorer",2024-04-10
1045,"DealHunter",2025-09-14
1046,"Explorer",2024-02-21
1047,"Explorer",2024-10-09
1048,"TargetedShopper",2025-03-19
1049,"TargetedShopper",2024-07-26
1050,"TargetedShopper",2025-05-27
1051,"Explorer",2025-07-04
1052,"TargetedShopper",2024-03-22
1053,"DealHunter",2025-03-13
1054,"TargetedShopper",2025-07-04
1055,"TargetedShopper",2025-05-16
1056,"HighIntent",2024-07-29
1057,"DealHunter",2025-09-19
1058,"TargetedShopper",2025-02-01
1059,"Explorer",2025-09-26
1060,"Explorer",2024-08-19
1061,"TargetedShopper",2025-01-24
1062,"HighIntent",2024-07-18
1063,"DealHunter",2025-06-09
1064,"DealHunter",2025-02-11
1065,"TargetedShopper",2025-09-16
1066,"TargetedShopper",2024-08-04
1067,"HighIntent",2024-03-14
1068,"Explorer",2024-05-08
1069,"DealHunter",2025-05-06
1070,"Explorer",2024-08-15
1071,"HighIntent",2024-05-28
1072,"TargetedShopper",2025-06-08
1073,"DealHunter",2025-01-28
1074,"TargetedShopper",2025-02-18
1075,"TargetedShopper",2024-10-29
1076,"TargetedShopper",2025-07-21
1077,"TargetedShopper",2025-04-02
1078,"Explorer",2024-09-22
1079,"DealHunter",2024-02-17
1080,"DealHunter",2025-07-13
1081,"TargetedShopper",2025-09-18
1082,"Explorer",2025-08-16
1083,"TargetedShopper",2025-07-18
1084,"DealHunter",2024-03-12
1085,"Explorer",2025-09-24
1086,"TargetedShopper",2024-01-24
1087,"DealHunter",2024-05-07
1088,"TargetedShopper",2025-02-16
1089,"TargetedShopper",2024-07-29
1090,"Explorer",2025-02-03
1091,"TargetedShopper",2024-07-15
1092,"TargetedShopper",2024-09-01
1093,"TargetedShopper",2024-03-20
1094,"DealHunter",2024-12-13
1095,"Explorer",2025-02-12
1096,"Explorer",2024-02-01
1097,"Explorer",2025-04-16
1098,"DealHunter",2025-07-05
1099,"DealHunter",2025-08-10
1100,"Explorer",2025-06-30
1101,"HighIntent",2025-05-20
1102,"HighIntent",2025-02-28
1103,"TargetedShopper",2025-09-25
1104,"Explorer",2024-10-22
1105,"DealHunter",2024-01-19
1106,"DealHunter",2024-09-27
1107,"HighIntent",2024-12-29
1108,"TargetedShopper",2024-06-19
1109,"TargetedShopper",2025-01-23
1110,"TargetedShopper",2025-07-22
1111,"DealHunter",2025-04-19
1112,"Explorer",2025-07-13
1113,"DealHunter",2025-01-21
1114,"TargetedShopper",2025-07-06
1115,"Explorer",2025-04-06
1116,"Explorer",2025-05-01
1117,"DealHunter",2025-07-07
1118,"Explorer",2024-01-25
1119,"DealHunter",2025-09-29
1120,"Explorer",2024-01-23
1121,"Explorer",2024-09-22
1122,"Explorer",2024-05-23
1123,"Explorer",2024-08-25
1124,"TargetedShopper",2024-04-21
1125,"TargetedShopper",2025-02-14
1126,"DealHunter",2025-01-20
1127,"TargetedShopper",2025-09-22
1128,"TargetedShopper",2025-01-30
1129,"HighIntent",2025-08-31
1130,"Explorer",2024-08-07
1131,"TargetedShopper",2024-08-13
1132,"Explorer",2024-07-02
1133,"Explorer",2024-07-06
1134,"Explorer",2025-09-12
1135,"HighIntent",2025-10-07
1136,"TargetedShopper",2024-02-02
1137,"TargetedShopper",2025-09-23
1138,"Explorer",2024-05-30
1139,"Explorer",2025-07-08
1140,"Explorer",2025-04-15
1141,"TargetedShopper",2025-07-02
1142,"HighIntent",2025-03-08
1143,"TargetedShopper",2024-11-03
1144,"HighIntent",2024-12-24
1145,"Explorer",2024-07-24
1146,"Explorer",2025-09-02
1147,"Explorer",2024-03-05
1148,"DealHunter",2024-11-09
1149,"Explorer",2024-07-22
1150,"TargetedShopper",2025-09-27
1151,"HighIntent",2025-05-13
1152,"TargetedShopper",2025-10-04
1153,"TargetedShopper",2025-06-23
1154,"Explorer",2025-04-04
1155,"Explorer",2025-02-04
1156,"TargetedShopper",2024-03-12
1157,"Explorer",2024-05-02
1158,"TargetedShopper",2025-02-06
1159,"TargetedShopper",2025-03-30
1160,"TargetedShopper",2025-06-02
1161,"TargetedShopper",2025-03-15
1162,"DealHunter",2025-05-05
1163,"TargetedShopper",2024-03-02
1164,"DealHunter",2025-01-31
1165,"TargetedShopper",2024-06-12
1166,"Explorer",2025-08-08
1167,"DealHunter",2024-01-10
1168,"TargetedShopper",2025-07-18
1169,"TargetedShopper",2024-10-10
1170,"TargetedShopper",2025-02-19
1171,"Explorer",2024-07-28
1172,"Explorer",2025-02-14
1173,"Explorer",2025-04-08
1174,"HighIntent",2024-07-15
1175,"Explorer",2025-02-17
1176,"TargetedShopper",2025-03-27
1177,"Explorer",2024-07-21
1178,"Explorer",2024-01-20
1179,"TargetedShopper",2025-03-02
1180,"Explorer",2025-04-07
1181,"HighIntent",2025-07-26
1182,"HighIntent",2024-05-08
1183,"HighIntent",2024-06-16
1184,"Explorer",2025-03-10
1185,"TargetedShopper",2024-03-11
1186,"Explorer",2025-07-05
1187,"TargetedShopper",2024-03-31
1188,"DealHunter",2024-12-21
1189,"Explorer",2024-08-24
1190,"Explorer",2024-10-25
1191,"DealHunter",2025-06-03
1192,"HighIntent",2024-10-25
1193,"DealHunter",2025-03-05
1194,"HighIntent",2024-08-27
1195,"HighIntent",2024-05-24
1196,"Explorer",2024-12-22
1197,"HighIntent",2025-03-17
1198,"TargetedShopper",2024-09-04
1199,"Explorer",2025-04-23
1200,"Explorer",2024-04-05
1201,"Explorer",2025-07-01
1202,"TargetedShopper",2024-10-21
1203,"Explorer",2025-05-20
1204,"HighIntent",2024-05-31
1205,"DealHunter",2025-03-31
1206,"HighIntent",2025-08-08
1207,"HighIntent",2024-08-06
1208,"DealHunter",2024-07-02
1209,"DealHunter",2024-09-02
1210,"HighIntent",2024-05-10
1211,"TargetedShopper",2024-03-28
1212,"Explorer",2025-06-26
1213,"HighIntent",2025-03-18
1214,"TargetedShopper",2025-07-06
1215,"TargetedShopper",2024-03-14
1216,"TargetedShopper",2025-06-26
1217,"Explorer",2025-08-09
1218,"Explorer",2025-03-04
1219,"TargetedShopper",2025-07-06
1220,"TargetedShopper",2025-04-18
1221,"TargetedShopper",2025-08-22
1222,"TargetedShopper",2024-09-09
1223,"TargetedShopper",2024-11-01
1224,"HighIntent",2024-08-21
1225,"DealHunter",2024-10-24
1226,"Explorer",2024-03-11
1227,"TargetedShopper",2025-10-26
1228,"TargetedShopper",2025-05-12
1229,"HighIntent",2024-05-19
1230,"DealHunter",2024-02-07
1231,"Explorer",2024-04-10
1232,"DealHunter",2024-09-18
1233,"DealHunter",2025-10-27
1234,"TargetedShopper",2025-05-04
1235,"HighIntent",2024-11-19
1236,"TargetedShopper",2024-02-02
1237,"Explorer",2024-01-08
1238,"HighIntent",2025-06-01
1239,"TargetedShopper",2024-04-13
1240,"HighIntent",2024-03-28
1241,"TargetedShopper",2024-02-03
1242,"DealHunter",2025-03-27
1243,"DealHunter",2024-09-09
1244,"DealHunter",2024-01-29
1245,"DealHunter",2024-11-24
1246,"Explorer",2024-09-12
1247,"HighIntent",2025-01-26
1248,"TargetedShopper",2024-07-02
1249,"Explorer",2025-03-31
1250,"Explorer",2024-03-04
1251,"DealHunter",2024-04-03
1252,"Explorer",2024-05-27
1253,"Explorer",2024-02-01
1254,"TargetedShopper",2024-03-28
1255,"TargetedShopper",2024-06-23
1256,"DealHunter",2024-12-10
1257,"DealHunter",2024-04-25
1258,"DealHunter",2025-07-03
1259,"TargetedShopper",2025-04-16
1260,"Explorer",2024-09-25
1261,"TargetedShopper",2025-01-04
1262,"TargetedShopper",2024-08-01
1263,"Explorer",2025-09-29
1264,"TargetedShopper",2024-06-07
1265,"TargetedShopper",2025-07-05
1266,"Explorer",2024-06-26
1267,"DealHunter",2025-03-23
1268,"Explorer",2025-08-24
1269,"DealHunter",2024-04-23
1270,"HighIntent",2024-04-16
1271,"DealHunter",2025-08-19
1272,"Explorer",2024-12-22
1273,"DealHunter",2025-03-16
1274,"TargetedShopper",2025-03-22
1275,"Explorer",2025-03-15
1276,"DealHunter",2024-01-17
1277,"DealHunter",2025-10-11
1278,"Explorer",2024-03-19
1279,"DealHunter",2025-06-10
1280,"Explorer",2025-06-17
1281,"DealHunter",2025-07-22
1282,"DealHunter",2025-06-10
1283,"Explorer",2024-07-02
1284,"Explorer",2024-04-29
1285,"Explorer",2024-11-20
1286,"Explorer",2024-04-15
1287,"TargetedShopper",2025-05-23
1288,"DealHunter",2024-12-05
1289,"TargetedShopper",2025-06-13
1290,"HighIntent",2025-04-23
1291,"Explorer",2025-09-12
1292,"DealHunter",2025-03-10
1293,"TargetedShopper",2024-08-26
1294,"TargetedShopper",2025-01-19
1295,"DealHunter",2025-02-23
1296,"Explorer",2024-10-07
1297,"DealHunter",2024-01-22
1298,"DealHunter",2024-10-22
1299,"Explorer",2024-12-10
1300,"Explorer",2024-12-07
1301,"TargetedShopper",2024-06-07
1302,"TargetedShopper",2024-04-15
1303,"TargetedShopper",2024-10-20
1304,"Explorer",2025-07-09
1305,"Explorer",2025-09-25
1306,"Explorer",2024-02-22
1307,"DealHunter",2024-08-31
1308,"DealHunter",2024-09-18
1309,"Explorer",2025-07-18
1310,"TargetedShopper",2024-01-28
1311,"DealHunter",2024-09-18
1312,"TargetedShopper",2025-03-18
1313,"TargetedShopper",2024-05-16
1314,"Explorer",2024-08-01
1315,"TargetedShopper",2025-10-17
1316,"DealHunter",2024-04-28
1317,"Explorer",2025-10-21
1318,"TargetedShopper",2024-05-24
1319,"DealHunter",2025-05-25
1320,"DealHunter",2024-09-07
1321,"TargetedShopper",2025-07-04
1322,"Explorer",2024-11-26
1323,"TargetedShopper",2024-12-19
1324,"Explorer",2024-10-03
1325,"Explorer",2025-07-07
1326,"Explorer",2025-01-14
1327,"DealHunter",2024-08-11
1328,"Explorer",2024-12-17
1329,"Explorer",2024-08-04
1330,"TargetedShopper",2024-12-10
1331,"TargetedShopper",2024-10-20
1332,"TargetedShopper",2024-07-14
1333,"HighIntent",2024-07-05
1334,"HighIntent",2024-08-29
1335,"TargetedShopper",2024-02-13
1336,"Explorer",2025-08-18
1337,"DealHunter",2024-11-20
1338,"TargetedShopper",2025-09-25
1339,"DealHunter",2025-04-05
1340,"Explorer",2025-04-03
1341,"Explorer",2024-10-20
1342,"TargetedShopper",2024-01-28
1343,"TargetedShopper",2024-05-12
1344,"DealHunter",2024-01-05
1345,"Explorer",2024-10-24
1346,"DealHunter",2024-05-27
1347,"DealHunter",2025-08-04
1348,"HighIntent",2025-03-28
1349,"TargetedShopper",2025-04-06
1350,"Explorer",2025-06-06
1351,"HighIntent",2024-02-06
1352,"TargetedShopper",2024-11-28
1353,"DealHunter",2025-09-06
1354,"Explorer",2024-03-06
1355,"TargetedShopper",2025-10-15
1356,"TargetedShopper",2024-07-02
1357,"Explorer",2025-01-17
1358,"Explorer",2025-01-11
1359,"Explorer",2024-05-01
1360,"TargetedShopper",2024-05-08
1361,"Explorer",2024-05-13
1362,"TargetedShopper",2024-06-07
1363,"Explorer",2025-06-24
1364,"DealHunter",2024-04-01
1365,"TargetedShopper",2024-11-16
1366,"DealHunter",2025-07-01
1367,"DealHunter",2024-04-18
1368,"TargetedShopper",2025-10-23
1369,"DealHunter",2024-06-27
1370,"Explorer",2025-07-31
1371,"TargetedShopper",2024-02-25
1372,"Explorer",2024-08-27
1373,"DealHunter",2024-09-04
1374,"TargetedShopper",2024-01-12
1375,"Explorer",2025-06-16
1376,"Explorer",2025-10-25
1377,"Explorer",2025-02-05
1378,"TargetedShopper",2024-03-07
1379,"TargetedShopper",2024-11-23
1380,"HighIntent",2024-03-06
1381,"DealHunter",2025-07-18
1382,"DealHunter",2024-10-31
1383,"DealHunter",2025-03-26
1384,"DealHunter",2024-10-04
1385,"Explorer",2025-07-16
1386,"Explorer",2025-03-16
1387,"DealHunter",2025-04-27
1388,"HighIntent",2024-03-09
1389,"Explorer",2024-10-14
1390,"TargetedShopper",2024-04-10
1391,"TargetedShopper",2025-08-22
1392,"DealHunter",2024-08-23
1393,"Explorer",2024-10-19
1394,"Explorer",2024-06-09
1395,"TargetedShopper",2024-04-06
1396,"TargetedShopper",2025-04-03
1397,"TargetedShopper",2024-06-14
1398,"DealHunter",2024-02-25
1399,"TargetedShopper",2024-04-15
1400,"Explorer",2024-07-22
1401,"TargetedShopper",2025-07-11
1402,"DealHunter",2024-04-19
1403,"Explorer",2024-08-18
1404,"HighIntent",2024-09-12
1405,"DealHunter",2024-04-21
1406,"Explorer",2024-09-10
1407,"DealHunter",2025-05-15
1408,"DealHunter",2025-10-20
1409,"TargetedShopper",2024-07-12
1410,"TargetedShopper",2024-11-16
1411,"Explorer",2024-06-04
1412,"DealHunter",2024-06-10
1413,"Explorer",2024-11-25
1414,"Explorer",2025-01-20
1415,"TargetedShopper",2025-02-12
1416,"TargetedShopper",2025-08-19
1417,"DealHunter",2024-07-21
1418,"TargetedShopper",2025-04-18
1419,"DealHunter",2025-07-27
1420,"Explorer",2024-08-16
1421,"Explorer",2025-05-20
1422,"Explorer",2025-05-23
1423,"Explorer",2025-09-24
1424,"DealHunter",2025-10-14
1425,"DealHunter",2025-10-31
1426,"TargetedShopper",2025-04-28
1427,"Explorer",2024-02-19
1428,"Explorer",2024-08-27
1429,"HighIntent",2025-03-27
1430,"DealHunter",2024-05-04
1431,"Explorer",2025-04-23
1432,"TargetedShopper",2024-12-13
1433,"Explorer",2025-07-03
1434,"Explorer",2024-07-04
1435,"Explorer",2025-06-10
1436,"TargetedShopper",2025-09-16
1437,"DealHunter",2025-09-12
1438,"HighIntent",2024-09-16
1439,"TargetedShopper",2025-06-08
1440,"Explorer",2025-01-30
1441,"Explorer",2024-01-02
1442,"HighIntent",2024-04-25
1443,"TargetedShopper",2025-04-08
1444,"TargetedShopper",2025-01-11
1445,"Explorer",2025-03-16
1446,"DealHunter",2024-09-15
1447,"TargetedShopper",2025-07-13
1448,"Explorer",2025-06-26
1449,"TargetedShopper",2024-12-13
1450,"Explorer",2024-09-25
1451,"TargetedShopper",2024-08-27
1452,"DealHunter",2024-09-20
1453,"HighIntent",2025-05-08
1454,"Explorer",2025-05-17
1455,"DealHunter",2024-12-13
1456,"HighIntent",2024-09-07
1457,"TargetedShopper",2024-09-25
1458,"TargetedShopper",2024-01-08
1459,"DealHunter",2024-01-25
1460,"TargetedShopper",2024-12-05
1461,"TargetedShopper",2024-01-01
1462,"Explorer",2024-06-11
1463,"TargetedShopper",2024-03-23
1464,"DealHunter",2025-05-21
1465,"TargetedShopper",2024-12-19
1466,"DealHunter",2025-10-31
1467,"Explorer",2024-05-01
1468,"TargetedShopper",2025-10-04
1469,"TargetedShopper",2024-08-27
1470,"DealHunter",2024-04-18
1471,"DealHunter",2024-12-04
1472,"Explorer",2025-10-19
1473,"TargetedShopper",2025-07-31
1474,"Explorer",2024-09-12
1475,"Explorer",2025-07-03
1476,"HighIntent",2024-10-03
1477,"HighIntent",2024-02-18
1478,"HighIntent",2025-03-04
1479,"Explorer",2024-09-03
1480,"Explorer",2025-06-04
1481,"TargetedShopper",2024-09-16
1482,"Explorer",2024-05-20
1483,"DealHunter",2024-01-06
1484,"Explorer",2025-08-24
1485,"DealHunter",2024-06-13
1486,"Explorer",2024-06-27
1487,"Explorer",2024-09-25
1488,"Explorer",2024-04-21
1489,"Explorer",2025-02-26
1490,"Explorer",2024-10-25
1491,"TargetedShopper",2024-05-21
1492,"TargetedShopper",2024-08-02
1493,"Explorer",2024-08-07
