session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion
280,10148,B,75,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.75,NA
281,6530,B,90,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3,NA
282,9978,A,62,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,9.3,NA
283,2905,B,48,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4,NA
284,5209,A,39,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.25,NA
285,5340,B,65,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.41666666666667,NA
286,4115,A,49,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,4.9,NA
287,128,A,35,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.75,NA
288,8536,B,139,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,2.31666666666667,NA
289,8474,A,178,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,20.7666666666667,NA
290,9342,A,61,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,4.06666666666667,NA
291,7758,B,29,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,0.966666666666667,NA
292,6387,A,142,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,4.73333333333333,NA
293,1590,B,68,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,7.93333333333333,NA
294,10025,A,243,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,12.15,NA
295,11833,B,277,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,23.0833333333333,NA
296,4261,A,47,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,6.26666666666667,NA
297,12746,B,173,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,1,0.32,0,28.8333333333333,NA
298,13253,A,52,11,TargetedShopper,0.15,0,0,0.32,0,0,0,0,0,9.53333333333333,NA
299,12485,B,21,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,1.75,NA
300,10006,B,71,11,DealHunter,0.18,0.07,0,0.32,0,0,0,0,0,13.0166666666667,NA
301,616,A,250,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,4.16666666666667,NA
302,8502,B,86,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.86666666666667,NA
303,10438,A,89,5,Explorer,0.05,0,1,0.5,0,0,0,0,0,14.8333333333333,NA
304,11459,A,44,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.2,NA
305,12852,A,50,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,4.16666666666667,NA
306,7889,A,62,8,Explorer,0.05,0,0,0.26,1,0.05,0,0,0,8.26666666666667,NA
307,1837,B,147,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,14.7,NA
308,12281,A,173,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,14.4166666666667,NA
309,12296,B,143,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,7.15,NA
310,13857,B,249,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,41.5,NA
311,12662,A,29,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,1.93333333333333,NA
312,5829,B,76,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,10.133333333333301,NA
313,7961,A,31,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.06666666666667,NA
314,13539,A,178,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,11.8666666666667,NA
315,2174,A,59,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,7.86666666666667,NA
316,14019,B,50,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.16666666666667,NA
317,2039,A,783,8,Explorer,0.05,0,1,0.56,1,0.25,0,0,0,208.8,NA
318,2617,A,169,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,8.45,NA
319,3235,B,57,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4.75,NA
320,4726,B,52,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,2.6,NA
321,14468,B,22,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,0.733333333333333,NA
322,14850,B,61,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.1,NA
323,13316,A,110,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,7.33333333333333,NA
324,8121,A,101,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,10.1,NA
325,12704,A,30,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,2.5,NA
326,13125,B,35,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,7,NA
327,2263,B,57,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,11.4,NA
328,815,A,64,4,TargetedShopper,0.15,0,1,0.48,1,0.25,1,0.32,1,8.53333333333333,52.9355206410401
329,12673,A,53,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,6.18333333333333,NA
330,10547,B,232,4,DealHunter,0.18,0.07,1,0.48,1,0.25,0,0,0,30.9333333333333,NA
331,12965,B,100,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,3.33333333333333,NA
332,11577,B,25,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.08333333333333,NA
333,4282,A,53,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,4.41666666666667,NA
334,4879,B,88,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,8.8,NA
335,14775,B,75,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,5,NA
336,12844,B,47,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,4.7,NA
337,11425,A,167,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,13.9166666666667,NA
338,13209,B,28,7,TargetedShopper,0.15,0.07,1,0.54,0,0,0,0,0,6.53333333333333,NA
339,10883,B,55,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.66666666666667,NA
340,13204,B,125,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,8.33333333333333,NA
341,835,B,319,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,26.5833333333333,NA
342,568,B,55,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,3.66666666666667,NA
343,11477,B,89,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,7.41666666666667,NA
344,669,B,58,10,HighIntent,0.3,0.07,1,0.6,0,0,0,0,0,19.3333333333333,NA
345,10427,A,42,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.5,NA
346,8492,B,15,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,0.5,NA
347,14084,B,83,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,8.3,NA
348,6643,B,36,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,3.6,NA
349,13830,A,135,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,11.25,NA
350,13318,B,98,1,DealHunter,0.18,0.07,0,0.12,0,0,0,0,0,1.63333333333333,NA
351,8361,A,265,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,39.75,NA
352,7570,A,64,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,9.6,NA
353,11911,A,33,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,3.85,NA
354,11273,B,123,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,10.25,NA
355,4268,A,10,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,0.5,NA
356,11729,A,84,3,Explorer,0.05,0,0,0.16,1,0.05,0,0,0,4.2,NA
357,2661,A,52,7,TargetedShopper,0.15,0,1,0.54,1,0.25,0,0,0,12.133333333333301,NA
358,5736,A,83,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.3,NA
359,14964,A,24,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2,NA
360,11742,A,42,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,4.9,NA
361,3841,B,46,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,4.6,NA
362,2911,B,51,6,DealHunter,0.18,0.07,0,0.22,1,0.05,1,0.02,0,5.1,NA
363,14373,A,86,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.86666666666667,NA
364,967,B,14,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,1.4,NA
365,14331,B,50,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,5.83333333333333,NA
366,4608,A,35,3,TargetedShopper,0.15,0,0,0.16,1,0.05,0,0,0,1.75,NA
367,2757,B,122,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,12.2,NA
368,8359,B,379,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,25.2666666666667,NA
369,8690,A,55,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.83333333333333,NA
370,4112,B,49,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,9.8,NA
371,10660,A,49,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.63333333333333,NA
372,3702,A,61,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,7.11666666666667,NA
373,10257,B,35,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,1.75,NA
374,10691,A,44,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,5.86666666666667,NA
375,7823,B,207,10,TargetedShopper,0.15,0.07,1,0.6,0,0,0,0,0,69,NA
376,1530,B,13,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,0.433333333333333,NA
377,14189,B,74,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6.16666666666667,NA
378,254,B,36,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3,NA
379,10568,B,58,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.83333333333333,NA
380,11858,A,60,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3,NA
381,5612,A,29,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,3.86666666666667,NA
382,1021,B,46,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,5.36666666666667,NA
383,1757,A,20,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,0.666666666666667,NA
384,3534,A,127,4,HighIntent,0.3,0,0,0.18,1,0.05,1,0.02,0,8.46666666666667,NA
385,12576,A,22,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,2.93333333333333,NA
386,11576,A,85,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,8.5,NA
387,7666,B,56,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.86666666666667,NA
388,2660,B,259,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,17.2666666666667,NA
389,4265,B,285,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,23.75,NA
390,10950,A,50,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.33333333333333,NA
391,10128,A,366,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,18.3,NA
392,4443,A,142,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,16.5666666666667,NA
393,353,A,38,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.8,NA
394,1367,B,48,9,DealHunter,0.18,0.07,1,0.58,1,0.25,0,0,0,14.4,NA
395,10399,A,23,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,3.45,NA
396,9520,A,71,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.55,NA
397,12576,B,88,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,4.4,NA
398,11005,A,133,4,DealHunter,0.18,0,1,0.48,1,0.25,0,0,0,17.7333333333333,NA
399,2397,A,16,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,0.8,NA
400,7410,A,18,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,0.9,NA
401,14259,A,74,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3.7,NA
402,14014,A,142,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,14.2,NA
403,3490,B,12,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1,NA
404,13379,B,76,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,8.86666666666667,NA
405,4080,A,23,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,1.91666666666667,NA
406,3607,B,186,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,15.5,NA
407,11786,A,14,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,1.4,NA
408,11241,A,263,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,39.45,NA
409,7789,B,173,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,17.3,NA
410,7768,B,86,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,4.3,NA
411,14524,B,39,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,3.25,NA
412,5580,B,304,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,45.6,NA
413,9525,B,405,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,20.25,NA
414,259,A,96,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,19.2,NA
415,3556,B,41,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,4.1,NA
416,13495,B,66,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.4,NA
417,139,B,51,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.7,NA
418,13795,A,65,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,6.5,NA
419,1594,B,14,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,0.933333333333333,NA
420,11096,B,11,12,Explorer,0.05,0.07,0,0.34,1,0.05,0,0,0,2.2,NA
421,10567,A,30,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2.5,NA
422,3290,B,85,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.66666666666667,NA
423,1893,A,34,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.4,NA
424,1264,A,134,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,4.46666666666667,NA
425,9006,B,69,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.9,NA
426,2191,A,244,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,20.3333333333333,NA
427,6353,B,276,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,36.8,NA
428,2945,B,164,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,21.8666666666667,NA
429,7187,B,159,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,7.95,NA
430,4803,A,22,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,2.2,NA
431,14711,A,49,6,DealHunter,0.18,0,1,0.52,0,0,0,0,0,9.8,NA
432,1408,A,76,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.06666666666667,NA
433,14769,A,381,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,25.4,NA
434,4146,B,19,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,3.16666666666667,NA
435,11882,B,145,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,12.0833333333333,NA
436,11443,B,103,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,10.3,NA
437,12939,A,115,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.83333333333333,NA
438,8879,B,167,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,11.133333333333301,NA
439,12702,A,32,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.06666666666667,NA
440,10703,B,171,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,17.1,NA
441,7504,A,227,0,Explorer,0.05,0,0,0.1,0,0,0,0,0,0,NA
442,266,A,40,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2,NA
443,14,B,79,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,5.26666666666667,NA
444,6186,B,36,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,3,NA
445,13025,A,341,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,51.15,NA
446,8577,B,52,3,Explorer,0.05,0.07,0,0.16,1,0.05,0,0,0,2.6,NA
447,9298,B,99,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,6.6,NA
448,2889,A,86,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.86666666666667,NA
449,953,B,167,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,11.133333333333301,NA
450,3614,B,43,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,4.3,NA
451,8362,A,30,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2,NA
452,816,B,263,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,30.6833333333333,NA
453,13171,B,83,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,5.53333333333333,NA
454,5356,B,134,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,11.1666666666667,NA
455,4395,B,48,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4,NA
456,12430,A,56,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,4.66666666666667,NA
457,1624,B,89,1,TargetedShopper,0.15,0.07,1,0.42,1,0.25,0,0,0,2.96666666666667,NA
458,14075,B,68,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,4.53333333333333,NA
459,11615,B,243,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,20.25,NA
460,3491,B,58,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,0.966666666666667,NA
461,1802,B,114,7,HighIntent,0.3,0.07,0,0.24,0,0,0,0,0,13.3,NA
462,12293,B,21,9,TargetedShopper,0.15,0.07,0,0.28,0,0,0,0,0,3.15,NA
463,7174,B,130,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,13,NA
464,10077,A,76,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,7.6,NA
465,5713,A,84,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.4,NA
466,7494,B,38,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,3.16666666666667,NA
467,12679,A,61,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,5.08333333333333,NA
468,10808,B,165,1,DealHunter,0.18,0.07,0,0.12,1,0.05,0,0,0,2.75,NA
469,9755,A,116,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,17.4,NA
470,7073,B,55,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,2.75,NA
471,9894,A,55,5,DealHunter,0.18,0,0,0.2,1,0.05,0,0,0,4.58333333333333,NA
472,8784,A,47,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,2.35,NA
473,7552,B,100,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,8.33333333333333,NA
474,3478,B,38,4,HighIntent,0.3,0.07,0,0.18,1,0.05,0,0,0,2.53333333333333,NA
475,1110,B,62,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,7.23333333333333,NA
476,1634,A,26,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,2.16666666666667,NA
477,515,B,41,7,DealHunter,0.18,0.07,1,0.54,1,0.25,0,0,0,9.56666666666667,NA
478,4098,B,149,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,7.45,NA
479,2435,B,99,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,3.3,NA
480,13454,B,29,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,3.38333333333333,NA
481,12532,B,94,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,10.9666666666667,NA
482,13526,B,78,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6.5,NA
483,9990,A,39,4,TargetedShopper,0.15,0,0,0.18,1,0.05,1,0.02,0,2.6,NA
484,14922,A,39,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.25,NA
485,12596,A,56,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,5.6,NA
486,14114,B,454,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,60.5333333333333,NA
487,6239,B,41,3,Explorer,0.05,0.07,0,0.16,1,0.05,0,0,0,2.05,NA
488,7242,B,9,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,0.9,NA
489,2020,B,52,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,4.33333333333333,NA
490,5727,A,75,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,6.25,NA
491,3584,B,20,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,2,NA
492,7973,B,187,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,12.4666666666667,NA
493,8374,A,73,5,HighIntent,0.3,0,1,0.5,0,0,0,0,0,12.1666666666667,NA
494,10721,B,140,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,14,NA
495,9052,B,155,7,HighIntent,0.3,0.07,0,0.24,1,0.05,0,0,0,18.0833333333333,NA
496,6464,A,24,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,1.6,NA
497,3889,A,14,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,0.933333333333333,NA
498,14060,B,46,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,3.06666666666667,NA
499,5236,B,49,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,6.53333333333333,NA
500,11770,B,37,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,4.31666666666667,NA
501,9331,A,36,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,5.4,NA
502,9906,A,31,3,HighIntent,0.3,0,1,0.46,1,0.25,0,0,0,3.1,NA
503,14362,A,21,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,0.7,NA
504,8468,B,73,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,3.65,NA
505,13505,B,61,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.06666666666667,NA
506,9657,B,254,2,Explorer,0.05,0.07,0,0.14,1,0.05,0,0,0,8.46666666666667,NA
507,11055,B,34,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,4.53333333333333,NA
508,6151,A,57,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.75,NA
509,10337,A,139,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,11.5833333333333,NA
510,7781,A,92,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,10.7333333333333,NA
511,12113,B,81,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,4.05,NA
512,5930,A,15,4,DealHunter,0.18,0,0,0.18,1,0.05,0,0,0,1,NA
513,11037,B,141,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,16.45,NA
514,4883,A,41,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,2.05,NA
515,6112,B,86,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,2.86666666666667,NA
516,13057,B,301,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,35.1166666666667,NA
517,7796,B,42,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,2.1,NA
518,61,B,55,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,6.41666666666667,NA
519,5129,B,105,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,10.5,NA
520,5564,A,45,1,TargetedShopper,0.15,0,1,0.42,0,0,0,0,0,1.5,NA
521,3867,B,105,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,10.5,NA
522,5894,B,201,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,20.1,NA
523,4288,A,45,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,3.75,NA
524,14594,B,433,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,43.3,NA
525,8373,B,131,8,TargetedShopper,0.15,0.07,0,0.26,1,0.05,0,0,0,17.4666666666667,NA
526,14759,B,56,4,HighIntent,0.3,0.07,1,0.48,0,0,0,0,0,7.46666666666667,NA
527,8642,A,428,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,57.0666666666667,NA
528,12643,B,245,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,28.5833333333333,NA
529,13442,A,97,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,9.7,NA
530,5575,B,36,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,3.6,NA
531,6081,B,100,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,8.33333333333333,NA
532,10247,A,30,7,HighIntent,0.3,0,1,0.54,1,0.25,0,0,0,7,NA
533,5686,B,124,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,6.2,NA
534,2979,A,110,3,TargetedShopper,0.15,0,1,0.46,1,0.25,0,0,0,11,NA
535,9471,B,39,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,3.25,NA
536,8701,A,51,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.4,NA
537,1621,A,108,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,12.6,NA
538,4570,B,33,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.1,NA
539,2663,A,33,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2.75,NA
540,5589,B,67,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.35,NA
541,7118,A,88,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.4,NA
542,1933,A,61,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,5.08333333333333,NA
543,51,B,66,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,4.4,NA
544,867,B,28,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,2.8,NA
545,6523,A,27,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.35,NA
546,3530,B,22,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.1,NA
547,10525,A,111,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,5.55,NA
548,4638,B,83,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,12.45,NA
549,13706,B,32,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.66666666666667,NA
550,12795,B,102,10,TargetedShopper,0.15,0.07,0,0.3,0,0,0,0,0,17,NA
551,6093,A,22,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.1,NA
552,14847,B,16,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,2.4,NA
553,1833,A,12,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,0.4,NA
554,1260,A,58,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.9,NA
555,9734,B,205,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,17.0833333333333,NA
556,4868,A,189,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,22.05,NA
557,1113,B,114,3,DealHunter,0.18,0.07,1,0.46,1,0.25,1,0.32,0,11.4,NA
558,11569,B,42,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,4.2,NA
559,2386,A,92,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,7.66666666666667,NA
560,1604,A,78,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,6.5,NA
