session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion,session_depth,engagement_level,visited,add_to_cart,conversion
228,14163,A,134,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,6.7,NA,3,Low,1,0,0
229,230,B,106,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,12.3666666666667,NA,7,Low,1,0,0
230,4899,A,160,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,5.33333333333333,NA,2,Low,1,0,0
231,13757,B,49,7,Explorer,0.05,0.07,1,0.54,0,0,0,0,0,11.4333333333333,NA,14,Low,1,0,0
232,14428,A,81,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,10.8,NA,8,Low,1,0,0
233,1368,B,31,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.58333333333333,NA,5,Low,1,0,0
234,14158,A,165,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,16.5,NA,6,Low,1,0,0
235,227,B,55,10,Explorer,0.05,0.07,0,0.3,0,0,0,0,0,9.16666666666667,NA,10,Low,1,0,0
236,7062,B,71,6,Explorer,0.05,0.07,1,0.52,1,0.25,1,0.32,0,14.2,NA,12,Low,1,1,0
237,14838,A,23,4,DealHunter,0.18,0,0,0.18,1,0.05,0,0,0,1.53333333333333,NA,4,Low,1,0,0
238,13272,A,182,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,27.3,NA,9,Low,1,0,0
239,6862,A,42,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,4.9,NA,7,Low,1,0,0
240,43,A,64,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,9.6,NA,9,Low,1,0,0
241,2250,B,33,5,DealHunter,0.18,0.07,1,0.5,1,0.25,0,0,0,5.5,NA,10,Low,1,0,0
242,10613,A,26,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,2.6,NA,6,Low,1,0,0
243,13162,B,46,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,3.06666666666667,NA,4,Low,1,0,0
244,9708,B,330,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,33,NA,6,Low,1,0,0
245,14003,A,142,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,9.46666666666667,NA,4,Low,1,0,0
246,9840,A,152,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,15.2,NA,6,Low,1,0,0
247,3441,A,58,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,2.9,NA,3,Low,1,0,0
248,10759,B,72,3,TargetedShopper,0.15,0.07,1,0.46,0,0,0,0,0,7.2,NA,6,Low,1,0,0
249,10114,B,64,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,7.46666666666667,NA,7,Low,1,0,0
250,14221,A,126,9,HighIntent,0.3,0,0,0.28,0,0,0,0,0,18.9,NA,9,Low,1,0,0
251,2547,A,96,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,6.4,NA,4,Low,1,0,0
252,7951,A,72,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,9.6,NA,8,Low,1,0,0
253,10689,B,46,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,4.6,NA,6,Low,1,0,0
254,6400,A,59,6,Explorer,0.05,0,0,0.22,1,0.05,0,0,0,5.9,NA,6,Low,1,0,0
255,11910,B,91,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,9.1,NA,6,Low,1,0,0
256,1661,B,29,1,TargetedShopper,0.15,0.07,1,0.42,1,0.25,0,0,0,0.966666666666667,NA,2,Low,1,0,0
257,9458,B,157,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,15.7,NA,6,Low,1,0,0
258,14469,B,97,8,HighIntent,0.3,0.07,0,0.26,1,0.05,0,0,0,12.9333333333333,NA,8,Low,1,0,0
259,4325,A,49,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,7.35,NA,9,Low,1,0,0
260,4115,B,101,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,5.05,NA,3,Low,1,0,0
261,10981,A,46,10,DealHunter,0.18,0,0,0.3,0,0,0,0,0,7.66666666666667,NA,10,Low,1,0,0
262,8663,A,25,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.25,NA,3,Low,1,0,0
263,13744,A,108,4,Explorer,0.05,0,0,0.18,1,0.05,0,0,0,7.2,NA,4,Low,1,0,0
264,14565,A,38,7,Explorer,0.05,0,1,0.54,0,0,0,0,0,8.86666666666667,NA,14,Low,1,0,0
265,10984,A,139,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,13.9,NA,6,Low,1,0,0
266,14257,B,75,3,HighIntent,0.3,0.07,1,0.46,0,0,0,0,0,7.5,NA,6,Low,1,0,0
267,12834,A,255,12,TargetedShopper,0.15,0,0,0.34,0,0,0,0,0,51,NA,12,Medium,1,0,0
268,7610,A,87,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,13.05,NA,9,Low,1,0,0
269,14507,B,83,2,Explorer,0.05,0.07,0,0.14,1,0.05,0,0,0,2.76666666666667,NA,2,Low,1,0,0
270,2980,A,125,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,10.4166666666667,NA,5,Low,1,0,0
271,9808,B,61,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.1,NA,6,Low,1,0,0
272,6594,A,22,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2.2,NA,6,Low,1,0,0
273,8407,B,114,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,11.4,NA,6,Low,1,0,0
274,12735,B,37,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,4.93333333333333,NA,8,Low,1,0,0
275,3218,A,121,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,6.05,NA,3,Low,1,0,0
276,3033,A,62,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.13333333333333,NA,4,Low,1,0,0
277,5134,A,36,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,4.8,NA,8,Low,1,0,0
278,12516,A,76,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.06666666666667,NA,4,Low,1,0,0
279,13784,B,48,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,7.2,NA,9,Low,1,0,0
280,10148,B,75,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.75,NA,3,Low,1,0,0
281,6530,B,90,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3,NA,2,Low,1,0,0
282,9978,A,62,9,DealHunter,0.18,0,0,0.28,0,0,0,0,0,9.3,NA,9,Low,1,0,0
283,2905,B,48,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4,NA,5,Low,1,0,0
284,5209,A,39,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.25,NA,5,Low,1,0,0
285,5340,B,65,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.41666666666667,NA,5,Low,1,0,0
286,4115,A,49,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,4.9,NA,6,Low,1,0,0
287,128,A,35,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.75,NA,3,Low,1,0,0
288,8536,B,139,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,2.31666666666667,NA,1,Low,1,0,0
289,8474,A,178,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,20.7666666666667,NA,7,Low,1,0,0
290,9342,A,61,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,4.06666666666667,NA,4,Low,1,0,0
291,7758,B,29,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,0.966666666666667,NA,2,Low,1,0,0
292,6387,A,142,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,4.73333333333333,NA,2,Low,1,0,0
293,1590,B,68,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,7.93333333333333,NA,7,Low,1,0,0
294,10025,A,243,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,12.15,NA,3,Low,1,0,0
295,11833,B,277,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,23.0833333333333,NA,5,Low,1,0,0
296,4261,A,47,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,6.26666666666667,NA,8,Low,1,0,0
297,12746,B,173,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,1,0.32,0,28.8333333333333,NA,10,Low,1,1,0
298,13253,A,52,11,TargetedShopper,0.15,0,0,0.32,0,0,0,0,0,9.53333333333333,NA,11,Low,1,0,0
299,12485,B,21,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,1.75,NA,5,Low,1,0,0
300,10006,B,71,11,DealHunter,0.18,0.07,0,0.32,0,0,0,0,0,13.0166666666667,NA,11,Low,1,0,0
301,616,A,250,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,4.16666666666667,NA,1,Low,1,0,0
302,8502,B,86,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.86666666666667,NA,2,Low,1,0,0
303,10438,A,89,5,Explorer,0.05,0,1,0.5,0,0,0,0,0,14.8333333333333,NA,10,Low,1,0,0
304,11459,A,44,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.2,NA,3,Low,1,0,0
305,12852,A,50,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,4.16666666666667,NA,5,Low,1,0,0
306,7889,A,62,8,Explorer,0.05,0,0,0.26,1,0.05,0,0,0,8.26666666666667,NA,8,Low,1,0,0
307,1837,B,147,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,14.7,NA,6,Low,1,0,0
308,12281,A,173,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,14.4166666666667,NA,5,Low,1,0,0
309,12296,B,143,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,7.15,NA,3,Low,1,0,0
310,13857,B,249,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,41.5,NA,10,Low,1,0,0
311,12662,A,29,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,1.93333333333333,NA,4,Low,1,0,0
312,5829,B,76,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,10.133333333333301,NA,8,Low,1,0,0
313,7961,A,31,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.06666666666667,NA,4,Low,1,0,0
314,13539,A,178,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,11.8666666666667,NA,4,Low,1,0,0
315,2174,A,59,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,7.86666666666667,NA,8,Low,1,0,0
316,14019,B,50,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.16666666666667,NA,5,Low,1,0,0
317,2039,A,783,8,Explorer,0.05,0,1,0.56,1,0.25,0,0,0,208.8,NA,16,High,1,0,0
318,2617,A,169,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,8.45,NA,3,Low,1,0,0
319,3235,B,57,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4.75,NA,5,Low,1,0,0
320,4726,B,52,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,2.6,NA,3,Low,1,0,0
321,14468,B,22,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,0.733333333333333,NA,2,Low,1,0,0
322,14850,B,61,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.1,NA,6,Low,1,0,0
323,13316,A,110,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,7.33333333333333,NA,4,Low,1,0,0
324,8121,A,101,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,10.1,NA,6,Low,1,0,0
325,12704,A,30,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,2.5,NA,5,Low,1,0,0
326,13125,B,35,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,7,NA,12,Low,1,0,0
327,2263,B,57,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,11.4,NA,12,Low,1,0,0
328,815,A,64,4,TargetedShopper,0.15,0,1,0.48,1,0.25,1,0.32,1,8.53333333333333,52.9355206410401,8,Low,1,1,1
329,12673,A,53,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,6.18333333333333,NA,7,Low,1,0,0
330,10547,B,232,4,DealHunter,0.18,0.07,1,0.48,1,0.25,0,0,0,30.9333333333333,NA,8,Low,1,0,0
331,12965,B,100,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,3.33333333333333,NA,2,Low,1,0,0
332,11577,B,25,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.08333333333333,NA,5,Low,1,0,0
333,4282,A,53,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,4.41666666666667,NA,5,Low,1,0,0
334,4879,B,88,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,8.8,NA,6,Low,1,0,0
335,14775,B,75,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,5,NA,4,Low,1,0,0
336,12844,B,47,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,4.7,NA,6,Low,1,0,0
337,11425,A,167,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,13.9166666666667,NA,5,Low,1,0,0
338,13209,B,28,7,TargetedShopper,0.15,0.07,1,0.54,0,0,0,0,0,6.53333333333333,NA,14,Low,1,0,0
339,10883,B,55,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.66666666666667,NA,4,Low,1,0,0
340,13204,B,125,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,8.33333333333333,NA,4,Low,1,0,0
341,835,B,319,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,26.5833333333333,NA,5,Low,1,0,0
342,568,B,55,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,3.66666666666667,NA,4,Low,1,0,0
343,11477,B,89,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,7.41666666666667,NA,5,Low,1,0,0
344,669,B,58,10,HighIntent,0.3,0.07,1,0.6,0,0,0,0,0,19.3333333333333,NA,20,Low,1,0,0
345,10427,A,42,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.5,NA,5,Low,1,0,0
346,8492,B,15,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,0.5,NA,2,Low,1,0,0
347,14084,B,83,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,8.3,NA,6,Low,1,0,0
348,6643,B,36,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,3.6,NA,6,Low,1,0,0
349,13830,A,135,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,11.25,NA,5,Low,1,0,0
350,13318,B,98,1,DealHunter,0.18,0.07,0,0.12,0,0,0,0,0,1.63333333333333,NA,1,Low,1,0,0
351,8361,A,265,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,39.75,NA,9,Low,1,0,0
352,7570,A,64,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,9.6,NA,9,Low,1,0,0
353,11911,A,33,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,3.85,NA,7,Low,1,0,0
354,11273,B,123,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,10.25,NA,5,Low,1,0,0
355,4268,A,10,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,0.5,NA,3,Low,1,0,0
356,11729,A,84,3,Explorer,0.05,0,0,0.16,1,0.05,0,0,0,4.2,NA,3,Low,1,0,0
357,2661,A,52,7,TargetedShopper,0.15,0,1,0.54,1,0.25,0,0,0,12.133333333333301,NA,14,Low,1,0,0
358,5736,A,83,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.3,NA,6,Low,1,0,0
359,14964,A,24,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2,NA,5,Low,1,0,0
360,11742,A,42,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,4.9,NA,7,Low,1,0,0
361,3841,B,46,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,4.6,NA,6,Low,1,0,0
362,2911,B,51,6,DealHunter,0.18,0.07,0,0.22,1,0.05,1,0.02,0,5.1,NA,6,Low,1,1,0
363,14373,A,86,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.86666666666667,NA,2,Low,1,0,0
364,967,B,14,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,1.4,NA,6,Low,1,0,0
365,14331,B,50,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,5.83333333333333,NA,7,Low,1,0,0
366,4608,A,35,3,TargetedShopper,0.15,0,0,0.16,1,0.05,0,0,0,1.75,NA,3,Low,1,0,0
367,2757,B,122,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,12.2,NA,6,Low,1,0,0
368,8359,B,379,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,25.2666666666667,NA,4,Low,1,0,0
369,8690,A,55,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.83333333333333,NA,2,Low,1,0,0
370,4112,B,49,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,9.8,NA,12,Low,1,0,0
371,10660,A,49,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.63333333333333,NA,2,Low,1,0,0
372,3702,A,61,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,7.11666666666667,NA,7,Low,1,0,0
373,10257,B,35,3,HighIntent,0.3,0.07,0,0.16,0,0,0,0,0,1.75,NA,3,Low,1,0,0
374,10691,A,44,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,5.86666666666667,NA,8,Low,1,0,0
375,7823,B,207,10,TargetedShopper,0.15,0.07,1,0.6,0,0,0,0,0,69,NA,20,Medium,1,0,0
376,1530,B,13,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,0.433333333333333,NA,2,Low,1,0,0
377,14189,B,74,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6.16666666666667,NA,5,Low,1,0,0
378,254,B,36,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,3,NA,5,Low,1,0,0
379,10568,B,58,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.83333333333333,NA,5,Low,1,0,0
380,11858,A,60,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3,NA,3,Low,1,0,0
381,5612,A,29,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,3.86666666666667,NA,8,Low,1,0,0
382,1021,B,46,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,5.36666666666667,NA,7,Low,1,0,0
383,1757,A,20,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,0.666666666666667,NA,2,Low,1,0,0
384,3534,A,127,4,HighIntent,0.3,0,0,0.18,1,0.05,1,0.02,0,8.46666666666667,NA,4,Low,1,1,0
385,12576,A,22,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,2.93333333333333,NA,8,Low,1,0,0
386,11576,A,85,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,8.5,NA,6,Low,1,0,0
387,7666,B,56,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.86666666666667,NA,2,Low,1,0,0
388,2660,B,259,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,17.2666666666667,NA,4,Low,1,0,0
389,4265,B,285,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,23.75,NA,5,Low,1,0,0
390,10950,A,50,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.33333333333333,NA,4,Low,1,0,0
391,10128,A,366,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,18.3,NA,3,Low,1,0,0
392,4443,A,142,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,16.5666666666667,NA,7,Low,1,0,0
393,353,A,38,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.8,NA,6,Low,1,0,0
394,1367,B,48,9,DealHunter,0.18,0.07,1,0.58,1,0.25,0,0,0,14.4,NA,18,Low,1,0,0
395,10399,A,23,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,3.45,NA,9,Low,1,0,0
396,9520,A,71,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.55,NA,3,Low,1,0,0
397,12576,B,88,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,4.4,NA,3,Low,1,0,0
398,11005,A,133,4,DealHunter,0.18,0,1,0.48,1,0.25,0,0,0,17.7333333333333,NA,8,Low,1,0,0
399,2397,A,16,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,0.8,NA,3,Low,1,0,0
400,7410,A,18,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,0.9,NA,3,Low,1,0,0
401,14259,A,74,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3.7,NA,3,Low,1,0,0
402,14014,A,142,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,14.2,NA,6,Low,1,0,0
403,3490,B,12,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1,NA,5,Low,1,0,0
404,13379,B,76,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,8.86666666666667,NA,7,Low,1,0,0
405,4080,A,23,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,1.91666666666667,NA,5,Low,1,0,0
406,3607,B,186,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,15.5,NA,5,Low,1,0,0
407,11786,A,14,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,1.4,NA,6,Low,1,0,0
408,11241,A,263,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,39.45,NA,9,Low,1,0,0
409,7789,B,173,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,17.3,NA,6,Low,1,0,0
410,7768,B,86,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,4.3,NA,3,Low,1,0,0
411,14524,B,39,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,3.25,NA,5,Low,1,0,0
412,5580,B,304,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,45.6,NA,9,Low,1,0,0
413,9525,B,405,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,20.25,NA,3,Low,1,0,0
414,259,A,96,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,19.2,NA,12,Low,1,0,0
415,3556,B,41,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,4.1,NA,6,Low,1,0,0
416,13495,B,66,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.4,NA,4,Low,1,0,0
417,139,B,51,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.7,NA,2,Low,1,0,0
418,13795,A,65,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,6.5,NA,6,Low,1,0,0
419,1594,B,14,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,0.933333333333333,NA,4,Low,1,0,0
420,11096,B,11,12,Explorer,0.05,0.07,0,0.34,1,0.05,0,0,0,2.2,NA,12,Low,1,0,0
421,10567,A,30,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,2.5,NA,5,Low,1,0,0
422,3290,B,85,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.66666666666667,NA,4,Low,1,0,0
423,1893,A,34,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.4,NA,6,Low,1,0,0
424,1264,A,134,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,4.46666666666667,NA,2,Low,1,0,0
425,9006,B,69,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,6.9,NA,6,Low,1,0,0
426,2191,A,244,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,20.3333333333333,NA,5,Low,1,0,0
427,6353,B,276,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,36.8,NA,8,Low,1,0,0
428,2945,B,164,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,21.8666666666667,NA,8,Low,1,0,0
429,7187,B,159,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,7.95,NA,3,Low,1,0,0
430,4803,A,22,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,2.2,NA,6,Low,1,0,0
431,14711,A,49,6,DealHunter,0.18,0,1,0.52,0,0,0,0,0,9.8,NA,12,Low,1,0,0
432,1408,A,76,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.06666666666667,NA,4,Low,1,0,0
433,14769,A,381,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,25.4,NA,4,Low,1,0,0
434,4146,B,19,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,3.16666666666667,NA,10,Low,1,0,0
435,11882,B,145,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,12.0833333333333,NA,5,Low,1,0,0
436,11443,B,103,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,10.3,NA,6,Low,1,0,0
437,12939,A,115,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.83333333333333,NA,2,Low,1,0,0
438,8879,B,167,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,11.133333333333301,NA,4,Low,1,0,0
439,12702,A,32,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.06666666666667,NA,2,Low,1,0,0
440,10703,B,171,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,17.1,NA,6,Low,1,0,0
441,7504,A,227,0,Explorer,0.05,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
442,266,A,40,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2,NA,3,Low,1,0,0
443,14,B,79,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,5.26666666666667,NA,4,Low,1,0,0
444,6186,B,36,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,3,NA,5,Low,1,0,0
445,13025,A,341,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,51.15,NA,9,Medium,1,0,0
446,8577,B,52,3,Explorer,0.05,0.07,0,0.16,1,0.05,0,0,0,2.6,NA,3,Low,1,0,0
447,9298,B,99,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,6.6,NA,4,Low,1,0,0
448,2889,A,86,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.86666666666667,NA,2,Low,1,0,0
449,953,B,167,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,11.133333333333301,NA,4,Low,1,0,0
450,3614,B,43,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,4.3,NA,6,Low,1,0,0
451,8362,A,30,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2,NA,4,Low,1,0,0
452,816,B,263,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,30.6833333333333,NA,7,Low,1,0,0
453,13171,B,83,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,5.53333333333333,NA,4,Low,1,0,0
454,5356,B,134,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,11.1666666666667,NA,5,Low,1,0,0
455,4395,B,48,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4,NA,5,Low,1,0,0
456,12430,A,56,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,4.66666666666667,NA,5,Low,1,0,0
457,1624,B,89,1,TargetedShopper,0.15,0.07,1,0.42,1,0.25,0,0,0,2.96666666666667,NA,2,Low,1,0,0
